time,mag,e_mag,flag,fit,phase
7065.13067,0.006800000090152025,0.0009699999936856329,0,0.004401033757323317,0.8998364795448204
7065.191966,0.004999999888241291,0.0009699999936856329,0,0.005412956563148687,0.9247420580726384
7065.212399,0.00570000009611249,0.0009699999936856329,1,0.005750489972740279,0.9330443238982156
7065.232831,0.00559999980032444,0.0009699999936856329,0,0.005951540704160548,0.9413461834074859
7065.253263,0.006200000178068876,0.0009699999936856329,0,0.0061526285509267515,0.9496480429163903
7065.273695,0.006399999838322401,0.0009699999936856329,0,0.006353753526785588,0.9579499024256606
7065.294127,0.0066999997943639755,0.0009699999936856329,1,0.006554915645463871,0.9662517619349344
7065.31456,0.016300000250339508,0.0009699999936856329,5,0.01601885644373356,0.9745540277605116
7065.334992,0.05119999870657921,0.0009699999936856329,5,0.050955853952659336,0.9828558872697855
7065.355424,0.08699999749660492,0.0009699999936856329,5,0.08650150606286293,0.9911577467790558
7065.375856,0.10279999673366547,0.0009699999936856329,5,0.10235530858955867,0.9994596062879602
7065.396289,0.09099999815225601,0.0009699999936856329,5,0.09000014827500175,0.007761872113906776
7065.416721,0.057100001722574234,0.0009699999936856329,5,0.056079387367309594,0.01606373162280761
7065.478017,0.00800000037997961,0.0009699999936856329,1,0.006424546256244519,0.04096931015062566
7065.518882,0.007799999788403511,0.0009699999936856329,0,0.0059468709245285465,0.057573435485476665
7065.539314,0.008100000210106373,0.0009699999936856329,0,0.005708118101783425,0.0658752949943775
7065.559746,0.007600000128149986,0.0009699999936856329,0,0.005469417912951158,0.07417715450365137
7065.580178,0.007499999832361937,0.0009699999936856329,1,0.00523077033487249,0.08247901401292168
7065.600611,0.007000000216066837,0.0009699999936856329,0,0.0048776961392871234,0.09078127983849882
7065.621043,0.006899999920278788,0.0009699999936856329,0,0.004524754207566197,0.09908313934777269
7065.641475,0.006399999838322401,0.0009699999936856329,0,0.004171927182498572,0.107384998857043
7065.68234,0.003000000026077032,0.0009699999936856329,0,0.003466600299190762,0.123989124191894
7065.702772,0.0024999999441206455,0.0009699999936856329,1,0.00311411755164401,0.1322909837007984
7065.743636,0.0015999999595806003,0.0009699999936856329,0,0.0023396307897235666,0.14889470271934258
7065.764068,0.0013000000035390258,0.0009699999936856329,0,0.0019525948338805698,0.1571965622286129
7065.784501,0.0007999999797903001,0.0009699999936856329,0,0.0015656780974441812,0.16549882805419003
7065.804933,0.0006000000284984708,0.0009699999936856329,0,0.001178918353631389,0.1738006875634639
7065.825365,9.999999747378752e-05,0.0009699999936856329,1,0.000792296564812547,0.18210254707236473
7065.845797,-9.999999747378752e-05,0.0009699999936856329,0,0.00045548892248116306,0.1904044065816386
7065.866229,-0.00039999998989515007,0.0009699999936856329,0,0.00011878593214055978,0.1987062660909089
7065.886662,-0.000699999975040555,0.0009699999936856329,0,-0.00021782894267271657,0.2070085319164896
7065.907094,-0.0007999999797903001,0.0009699999936856329,0,-0.0005543228187107601,0.21531039142575992
7065.927526,-0.0010999999940395355,0.0009699999936856329,1,-0.0008907122374333882,0.22361225093503379
7065.947958,-0.00139999995008111,0.0009699999936856329,0,-0.0011311975761210636,0.23191411044393462
7065.968391,-0.00139999995008111,0.0009699999936856329,0,-0.0013716412815012553,0.24021637626988124
7065.988823,-0.001500000013038516,0.0009699999936856329,0,-0.0016120198423814546,0.24851823577878562
7066.009255,-0.0017000000225380063,0.0009699999936856329,0,-0.0018523450511753687,0.25682009528805594
7066.029687,-0.0020000000949949026,0.0009699999936856329,1,-0.0020926169315183445,0.2651219547973298
7066.050119,-0.001500000013038516,0.0009699999936856329,0,-0.002185285961535958,0.2734238143066001
7066.090984,-0.001500000013038516,0.0009699999936856329,0,-0.002370604663483285,0.2900279396414511
7066.111416,-0.0015999999595806003,0.0009699999936856329,0,-0.002463249803239513,0.2983297991503555
7066.172712,-0.0031999999191612005,0.0009699999936856329,0,-0.0027411374645973366,0.32323537767780053
7066.193145,-0.003100000089034438,0.0009699999936856329,1,-0.002833755302852078,0.33153764350374715
7066.213577,-0.003100000089034438,0.0009699999936856329,0,-0.002806230562187908,0.339839503013021
7066.234009,-0.003100000089034438,0.0009699999936856329,0,-0.0027787051402012,0.34814136252192185
7066.254441,-0.0031999999191612005,0.0009699999936856329,0,-0.0027511790368549205,0.3564432220311957
7066.274873,-0.003000000026077032,0.0009699999936856329,0,-0.00272365225211662,0.36474508154046603
7066.295306,-0.0032999999821186066,0.0009699999936856329,1,-0.0026961234386635663,0.3730473473660467
7066.315738,-0.0027000000700354576,0.0009699999936856329,0,-0.002624603129023681,0.38134920687531704
7066.33617,-0.002899999963119626,0.0009699999936856329,0,-0.0025530781508256674,0.3896510663842214
7066.356602,-0.0024999999441206455,0.0009699999936856329,0,-0.002481548503450716,0.39795292589349174
7066.377034,-0.002400000113993883,0.0009699999936856329,0,-0.002410014186289261,0.4062547854027656
7066.397467,-0.002400000113993883,0.0009699999936856329,1,-0.0023384716972959215,0.41455705122834274
7066.417899,-0.0017999999690800905,0.0009699999936856329,0,-0.002269560407392215,0.42285891073761306
7066.438331,-0.0020000000949949026,0.0009699999936856329,0,-0.0022006447848446882,0.4311607702468869
7066.458763,-0.0015999999595806003,0.0009699999936856329,0,-0.0021317248291090234,0.43946262975578776
7066.479195,-0.0017999999690800905,0.0009699999936856329,0,-0.002062800539631429,0.4477644892650616
7066.499628,-0.000699999975040555,0.0009699999936856329,1,-0.001993868542201043,0.45606675509063876
7066.52006,-0.0010000000474974513,0.0009699999936856329,1,-0.001944078110273909,0.46436861459991263
7066.540492,0.0017000000225380063,0.0009699999936856329,5,0.0002736635326192373,0.47267047410918295
7066.663085,0.0071000000461936,0.0009699999936856329,5,0.007436505670488992,0.5224820374807528
7066.683517,-0.001500000013038516,0.0009699999936856329,5,-0.0016612729896250305,0.5307838969900232
7066.703949,-0.002300000051036477,0.0009699999936856329,1,-0.0019606608714727468,0.5390857564989275
7066.724382,-0.00139999995008111,0.0009699999936856329,0,-0.002025940580491427,0.5473880223248742
7066.744814,-0.002099999925121665,0.0009699999936856329,0,-0.002091213130870539,0.5556898818337785
7066.765246,-0.0017000000225380063,0.0009699999936856329,0,-0.0021564817180110335,0.5639917413430489
7066.785678,-0.0017999999690800905,0.0009699999936856329,0,-0.0022217463423886688,0.5722936008523227
7066.80611,-0.00139999995008111,0.0009699999936856329,1,-0.002287007004482213,0.580595460361593
7066.826543,-0.001500000013038516,0.0009699999936856329,0,-0.002354133329125538,0.5888977261871702
7066.846975,-0.0013000000035390258,0.0009699999936856329,0,-0.0024212521784907686,0.597199585696444
7066.867407,-0.0008999999845400453,0.0009699999936856329,0,-0.002488366838387878,0.6055014452053449
7066.928704,-0.0010000000474974513,0.0009699999936856329,0,-0.002689688970564346,0.6304074300494698
7066.949136,-0.000699999975040555,0.0009699999936856329,1,-0.002756786877602874,0.6387092895587401
7066.969568,-0.0007999999797903001,0.0009699999936856329,0,-0.002744778014370991,0.6470111490680139
7067.010432,-9.999999747378752e-05,0.0009699999936856329,0,-0.002720759910828944,0.6636148680861886
7067.030864,-0.00019999999494757503,0.0009699999936856329,0,-0.002708750670512878,0.671916727595459
7067.051296,0.0003000000142492354,0.0009699999936856329,0,-0.0026967413044968478,0.6802185871043633
7067.092161,0.0005000000237487257,0.0009699999936856329,1,-0.0026727216075651894,0.6968227124392108
7067.112593,0.00019999999494757503,0.0009699999936856329,0,-0.0025256375559009883,0.7051245719484847
7067.153457,-0.002199999988079071,0.0009699999936856329,0,-0.0022314099284482048,0.7217282909670288
7067.17389,-0.0017000000225380063,0.0009699999936856329,0,-0.0020842591398219064,0.730030556792606
7067.194322,-0.001500000013038516,0.0009699999936856329,0,-0.001937095696642411,0.7383324163018798
7067.214754,-0.001500000013038516,0.0009699999936856329,1,-0.0017899123924103562,0.7466342758107807
7067.235186,-0.0010000000474974513,0.0009699999936856329,0,-0.0015185560815356497,0.7549361353200545
7067.255618,-0.0006000000284984708,0.0009699999936856329,0,-0.001247132097451374,0.7632379948293249
7067.27605,-0.0003000000142492354,0.0009699999936856329,0,-0.0009756404063540119,0.7715398543385987
7067.296483,0.00039999998989515007,0.0009699999936856329,0,-0.0007040676818765319,0.7798421201641759
7067.316915,0.0010000000474974513,0.0009699999936856329,1,-0.0004324404719251128,0.7881439796734462
7067.337347,0.0013000000035390258,0.0009699999936856329,0,-7.06364352709675e-05,0.7964458391823506
7067.357779,0.0017999999690800905,0.0009699999936856329,0,0.0002912879890211526,0.8047476986916209
7067.398643,0.0008999999845400453,0.0009699999936856329,0,0.0010154983214128097,0.8213514177101651
7067.419076,0.0010000000474974513,0.0009699999936856329,0,0.0013778021244342919,0.8296536835357458
7067.439508,0.0015999999595806003,0.0009699999936856329,1,0.0017402089080800695,0.8379555430450161
7067.45994,0.0019000000320374966,0.0009699999936856329,0,0.002128781862536417,0.8462574025539205
7067.480372,0.002300000051036477,0.0009699999936856329,0,0.0025174936986996693,0.8545592620631908
7067.500804,0.00279999990016222,0.0009699999936856329,0,0.0029063445159484124,0.8628611215724646
7067.521236,0.0032999999821186066,0.0009699999936856329,0,0.003295334413768194,0.8711629810813655
7067.541669,0.003700000001117587,0.0009699999936856329,1,0.0036844825402969524,0.8794652469073121
7067.562101,0.004399999976158142,0.0009699999936856329,0,0.004015148770915599,0.887767106416586
7067.582533,0.004800000227987766,0.0009699999936856329,0,0.004345915539062108,0.8960689659254868
7067.602965,0.005200000014156103,0.0009699999936856329,0,0.00467678290598094,0.9043708254347607
7067.643829,0.0052999998442828655,0.0009699999936856329,0,0.005338819681216897,0.9209745444529354
7067.664262,0.005400000140070915,0.0009699999936856329,1,0.005670005423107416,0.929276810278882
7067.684694,0.005799999926239252,0.0009699999936856329,0,0.0058843478248340065,0.9375786697877864
7067.705126,0.005900000222027302,0.0009699999936856329,0,0.006098732420651932,0.9458805292970567
7067.725558,0.006200000178068876,0.0009699999936856329,0,0.00631315922719208,0.9541823888063306
7067.74599,0.006500000134110451,0.0009699999936856329,1,0.006527628261105557,0.9624842483156009
7067.766422,0.008700000122189522,0.0009699999936856329,5,0.008515984267650547,0.9707861078245053
7067.786854,0.03350000083446503,0.0009699999936856329,5,0.03343652204895489,0.9790879673337756
7067.807287,0.07180000096559525,0.0009699999936856329,5,0.07185556006786961,0.9873902331593527
7067.827719,0.09849999845027924,0.0009699999936856329,5,0.09851947486770025,0.9956920926686266
7067.848151,0.0989999994635582,0.0009699999936856329,5,0.09906670240853181,0.003993952177896887
7067.868583,0.07339999824762344,0.0009699999936856329,5,0.07320270219208955,0.012295811687170755
7067.889015,0.035100001841783524,0.0009699999936856329,5,0.03484729991484446,0.020597671196071587
7067.909447,0.00930000003427267,0.0009699999936856329,5,0.00886710275110419,0.028899530705345455
7067.929879,0.0066999997943639755,0.0009699999936856329,1,0.006536375938450636,0.03720139021461577
7067.950312,0.006899999920278788,0.0009699999936856329,0,0.006352753324343128,0.04550365604019646
7067.970744,0.006899999920278788,0.0009699999936856329,1,0.006169170854678006,0.053805515549466776
7067.991176,0.006599999964237213,0.0009699999936856329,0,0.005890723510130531,0.062107375058740644
7068.011608,0.006800000090152025,0.0009699999936856329,0,0.0056123477254831425,0.07040923456764148
7068.03204,0.006200000178068876,0.0009699999936856329,0,0.005334043463982403,0.07871109407691534
7068.052472,0.0066999997943639755,0.0009699999936856329,0,0.005055810688940669,0.08701295358618566
7068.072905,0.005799999926239252,0.0009699999936856329,1,0.004777635751437312,0.0953152194117628
7068.134201,0.003100000089034438,0.0009699999936856329,0,0.003654359662869372,0.12022079793921137
7068.154633,0.00279999990016222,0.0009699999936856329,0,0.003280192850021385,0.12852265744848168
7068.175065,0.002099999925121665,0.0009699999936856329,0,0.0029061551635901454,0.13682451695775555
7068.195497,0.002199999988079071,0.0009699999936856329,0,0.0025322465145771345,0.14512637646665638
7068.21593,0.0012000000569969416,0.0009699999936856329,1,0.002158448523335423,0.15342864229260655
7068.236362,0.00139999995008111,0.0009699999936856329,0,0.0017807887629289441,0.1617305018015074
7068.256794,0.000699999975040555,0.0009699999936856329,0,0.0014032605484874342,0.17003236131078125
7068.277226,0.0007999999797903001,0.0009699999936856329,0,0.0010258637884994126,0.17833422082005157
7068.297658,-0.00019999999494757503,0.0009699999936856329,0,0.0006485983915311471,0.18663608032932189
7068.31809,-0.00019999999494757503,0.0009699999936856329,1,0.000271464266261982,0.19493793983822627
7068.358955,-0.0008999999845400453,0.0009699999936856329,0,-0.00033034122268225333,0.21154206517307728
7068.379387,-0.0012000000569969416,0.0009699999936856329,0,-0.0006311112932409699,0.2198439246823476
7068.399819,-0.001500000013038516,0.0009699999936856329,0,-0.0009317978865390486,0.22814578419162146
7068.420251,-0.001500000013038516,0.0009699999936856329,0,-0.00123240104883737,0.2364476437005223
7068.440683,-0.0020000000949949026,0.0009699999936856329,1,-0.0015329208263985044,0.24474950320979616
7068.461115,-0.0019000000320374966,0.0009699999936856329,0,-0.0017152056411187519,0.2530513627190665
7068.481547,-0.002199999988079071,0.0009699999936856329,0,-0.0018974597472282617,0.26135322222834034
7068.50198,-0.0020000000949949026,0.0009699999936856329,0,-0.002079692072827142,0.2696554880539175
7068.522412,-0.002199999988079071,0.0009699999936856329,0,-0.00226188479118744,0.2779573475631878
7068.542844,-0.002199999988079071,0.0009699999936856329,1,-0.0024440468318929444,0.2862592070720922
7068.563276,-0.002300000051036477,0.0009699999936856329,0,-0.002512862679639019,0.2945610665813625
7068.583708,-0.002099999925121665,0.0009699999936856329,0,-0.002581674124453137,0.30286292609063636
7068.60414,-0.002400000113993883,0.0009699999936856329,0,-0.002650481166896008,0.3111647855999067
7068.624572,-0.002300000051036477,0.0009699999936856329,0,-0.0027192838075251495,0.31946664510881106
7068.645004,-0.0019000000320374966,0.0009699999936856329,1,-0.0027880820469072384,0.3277685046180814
7068.685869,-0.0015999999595806003,0.0009699999936856329,0,-0.0027128286704685657,0.3443726299529324
7068.747165,-0.00139999995008111,0.0009699999936856329,0,-0.0025999417570243934,0.36927820848038095
7068.767597,-0.0008999999845400453,0.0009699999936856329,0,-0.002562310222601013,0.37758006798965127
7068.788029,-0.0008999999845400453,0.0009699999936856329,0,-0.002524677406393426,0.38588192749892514
7068.808462,-0.0007999999797903001,0.0009699999936856329,1,-0.0024870414663636263,0.3941841933245023
7068.869758,-0.002400000113993883,0.0009699999936856329,0,-0.00227676993053928,0.4190897718519473
7068.910622,-0.002199999988079071,0.0009699999936856329,0,-0.0021365664901418615,0.4356934908704915
7068.931054,-0.002400000113993883,0.0009699999936856329,0,-0.002066458043263746,0.44399535037939586
7068.951486,-0.002199999988079071,0.0009699999936856329,0,-0.001996345111158854,0.4522972098886662
7068.971919,-0.002199999988079071,0.0009699999936856329,1,-0.0019262242614007724,0.46059947571424686
7068.992351,-0.002199999988079071,0.0009699999936856329,5,-0.0016925750439483597,0.4689013352235172
7069.012783,0.006899999920278788,0.0009699999936856329,5,0.00686858346582792,0.47720319473279105
7069.033215,0.02500000037252903,0.0009699999936856329,5,0.024910607173276107,0.48550505424206136
7069.053647,0.039400000125169754,0.0009699999936856329,5,0.039550579968824474,0.49380691375096575
7069.074079,0.04270000010728836,0.0009699999936856329,5,0.04287236009726967,0.5021087732602361
7069.094511,0.03319999948143959,0.0009699999936856329,5,0.03315341688715145,0.5104106327695099
7069.114943,0.01549999974668026,0.0009699999936856329,5,0.01547565400713662,0.5187124922784108
7069.135376,0.0005000000237487257,0.0009699999936856329,5,0.000605557012358566,0.5270147581043574
7069.155808,-0.002199999988079071,0.0009699999936856329,1,-0.001900199282258013,0.5353166176136313
7069.17624,-0.002199999988079071,0.0009699999936856329,1,-0.001949006647840275,0.5436184771225321
7069.196672,-0.002199999988079071,0.0009699999936856329,0,-0.0020171016906300595,0.551920336631806
7069.217104,-0.0020000000949949026,0.0009699999936856329,0,-0.0020851924218063004,0.5602221961410763
7069.237536,-0.002099999925121665,0.0009699999936856329,0,-0.00215327884190998,0.5685240556499807
7069.257968,-0.002400000113993883,0.0009699999936856329,0,-0.0022213609514895863,0.576825915159251
7069.2784,-0.002199999988079071,0.0009699999936856329,1,-0.0022894387510858953,0.5851277746685248
7069.298833,-0.002199999988079071,0.0009699999936856329,0,-0.0023604785901204907,0.593430040494102
7069.319265,-0.002199999988079071,0.0009699999936856329,0,-0.0024315102620584084,0.6017319000033723
7069.339697,-0.002199999988079071,0.0009699999936856329,0,-0.002502537244350167,0.6100337595126462
7069.360129,-0.0024999999441206455,0.0009699999936856329,0,-0.002573559537608557,0.618335619021547
7069.380561,-0.002199999988079071,0.0009699999936856329,1,-0.0026445771424562442,0.6266374785308209
7069.400993,-0.002300000051036477,0.0009699999936856329,0,-0.0026719605789283446,0.6349393380400912
7069.421425,-0.002099999925121665,0.0009699999936856329,0,-0.0026993433081882396,0.643241197549365
7069.441857,-0.002199999988079071,0.0009699999936856329,0,-0.0027267253302703685,0.6515430570582659
7069.462289,-0.002099999925121665,0.0009699999936856329,0,-0.0027541066452136656,0.6598449165675397
7069.482721,-0.0020000000949949026,0.0009699999936856329,1,-0.002781487253052565,0.6681467760768101
7069.503154,-0.002099999925121665,0.0009699999936856329,0,-0.002711421271769943,0.6764490419023907
7069.523586,-0.0017000000225380063,0.0009699999936856329,0,-0.0026413542401102245,0.6847509014116611
7069.544018,-0.002099999925121665,0.0009699999936856329,0,-0.0025712827285522743,0.6930527609205654
7069.56445,-0.0017999999690800905,0.0009699999936856329,0,-0.0025012067365144967,0.7013546204298358
7069.605314,-0.0007999999797903001,0.0009699999936856329,1,-0.002361041308706167,0.71795833944838
7069.625746,-0.0006000000284984708,0.0009699999936856329,0,-0.002155079883123864,0.7262601989572843
7069.646178,-0.0003000000142492354,0.0009699999936856329,0,-0.0019490795037366273,0.7345620584665546
7069.687043,-9.999999747378752e-05,0.0009699999936856329,0,-0.0015369517375167481,0.7511661838014057
7069.707475,0.0006000000284984708,0.0009699999936856329,0,-0.0013308344062343226,0.759468043310676
7069.727907,0.00039999998989515007,0.0009699999936856329,1,-0.0011246780620609428,0.7677699028199498
7069.748339,0.0010999999940395355,0.0009699999936856329,0,-0.000790198593747524,0.7760717623288507
7069.768771,0.0010000000474974513,0.0009699999936856329,0,-0.000455616253028931,0.7843736218381245
7069.789203,0.0017000000225380063,0.0009699999936856329,0,-0.00012093097655979743,0.7926754813473949
7069.850499,0.000699999975040555,0.0009699999936856329,0,0.0008837431018168728,0.8175810598748434
7069.870932,0.0010000000474974513,0.0009699999936856329,1,0.0012188571592086422,0.8258833257004206
7069.891364,0.00139999995008111,0.0009699999936856329,0,0.0016083464053460372,0.8341851852096944
7069.911796,0.0017999999690800905,0.0009699999936856329,0,0.0019979751896080115,0.8424870447189647
7069.932228,0.0024999999441206455,0.0009699999936856329,0,0.002387743612079285,0.8507889042278656
7069.95266,0.002400000113993883,0.0009699999936856329,0,0.002777651773003268,0.8590907637371394
7069.973092,0.0034000000450760126,0.0009699999936856329,1,0.0031676997726803506,0.8673926232464098
7069.993524,0.003100000089034438,0.0009699999936856329,0,0.003529292034749996,0.8756944827556836
7070.013956,0.004100000020116568,0.0009699999936856329,0,0.0038910045433827116,0.8839963422645845
7070.034388,0.004100000020116568,0.0009699999936856329,0,0.004252837378685634,0.8922982017738583
7070.05482,0.004800000227987766,0.0009699999936856329,0,0.004614790620796592,0.9006000612831286
7070.075252,0.004699999932199717,0.0009699999936856329,1,0.004976864349934473,0.908901920792033
7070.095685,0.005100000184029341,0.0009699999936856329,0,0.005243264801579533,0.9172041866179796
7070.116117,0.00559999980032444,0.0009699999936856329,0,0.005509717431342997,0.925506046126884
7070.136549,0.005400000140070915,0.0009699999936856329,0,0.005776235307389592,0.9338079056361543
7070.156981,0.006300000008195639,0.0009699999936856329,0,0.00604281846170881,0.9421097651454282
7070.177413,0.006099999882280827,0.0009699999936856329,1,0.006309466926324538,0.9504116246546985
7070.197845,0.0066999997943639755,0.0009699999936856329,0,0.006477909697393832,0.9587134841636029
7070.218277,0.006500000134110451,0.0009699999936856329,1,0.006646378503620767,0.9670153436728732
7070.238709,0.018699999898672104,0.0009699999936856329,5,0.018461687495135236,0.9753172031821471
7070.259141,0.0544000007212162,0.0009699999936856329,5,0.054656819214085633,0.9836190626914174
7070.279574,0.08879999816417694,0.0009699999936856329,5,0.08909073915724534,0.9919213285169945
7070.300006,0.10220000147819519,0.0009699999936856329,5,0.10248615706560513,0.00022318802626841716
7070.320438,0.08699999749660492,0.0009699999936856329,5,0.08764570037915391,0.00852504753516925
7070.34087,0.052299998700618744,0.0009699999936856329,5,0.052542986877225153,0.016826907044443118
7070.361302,0.01679999940097332,0.0009699999936856329,5,0.01705213271112264,0.025128766553713433
7070.381734,0.006599999964237213,0.0009699999936856329,1,0.0066416300218239965,0.03343062606261782
7070.402166,0.006099999882280827,0.0009699999936856329,0,0.006428220514919675,0.041732485571888134
7070.422598,0.006200000178068876,0.0009699999936856329,0,0.006214853075584915,0.050034345081162
7070.44303,0.00559999980032444,0.0009699999936856329,0,0.006001527687263997,0.05833620459043232
7070.463462,0.00570000009611249,0.0009699999936856329,0,0.005788244333419383,0.0666380640993367
7070.483894,0.005400000140070915,0.0009699999936856329,1,0.005575002997496132,0.07493992360860702
7070.504326,0.004999999888241291,0.0009699999936856329,0,0.005243207493050649,0.08324178311788089
7070.524759,0.004600000102072954,0.0009699999936856329,0,0.004911497320951114,0.09154404894345802
7070.545191,0.004399999976158142,0.0009699999936856329,0,0.0045799048871617756,0.09984590845272834
7070.565623,0.00419999985024333,0.0009699999936856329,0,0.00424841389312451,0.1081477679620022
7070.586055,0.003599999938160181,0.0009699999936856329,1,0.003917024276869279,0.11644962747090304
7070.626919,0.00279999990016222,0.0009699999936856329,0,0.0031426013649356846,0.13305334648944722
7070.647351,0.00279999990016222,0.0009699999936856329,0,0.002755597299940707,0.1413552059983516
7070.667783,0.002099999925121665,0.0009699999936856329,0,0.002368731364077752,0.14965706550762192
7070.688215,0.0020000000949949026,0.0009699999936856329,0,0.001982003458880828,0.1579589250168958
7070.708647,0.0015999999595806003,0.0009699999936856329,1,0.0015954134859712255,0.1662607845261661
7070.729079,0.001500000013038516,0.0009699999936856329,0,0.0012327874049564138,0.1745626440350705
7070.749512,0.0010000000474974513,0.0009699999936856329,0,0.0008702648766607248,0.1828649098610171
7070.769944,0.0006000000284984708,0.0009699999936856329,0,0.0005078813041092048,0.1911667693699215
7070.790376,0.0006000000284984708,0.0009699999936856329,0,0.0001456188613262856,0.1994686288791918
7070.810808,0.0,0.0009699999936856329,1,-0.00021652253254977882,0.20777048838846568
7070.83124,-0.0003000000142492354,0.0009699999936856329,0,-0.0004976089611798762,0.216072347897736
7070.851672,-0.0003000000142492354,0.0009699999936856329,0,-0.0007786224687956877,0.22437420740664038
7070.872104,-0.0005000000237487257,0.0009699999936856329,0,-0.0010595630932037194,0.2326760669159107
7070.892536,-0.0006000000284984708,0.0009699999936856329,0,-0.001340430872143813,0.24097792642518456
7070.912968,-0.000699999975040555,0.0009699999936856329,1,-0.0016212258433257786,0.2492797859340854
7070.9334,-0.0006000000284984708,0.0009699999936856329,0,-0.0017791671693981352,0.2575816454433557
7070.974264,-0.000699999975040555,0.0009699999936856329,0,-0.0020949806258272483,0.2741853644618999
7070.994696,-0.0007999999797903001,0.0009699999936856329,0,-0.0022528527696202205,0.2824872239708043
7071.015129,-0.0008999999845400453,0.0009699999936856329,0,-0.002410709591122397,0.2907894897967509
7071.03556,-0.0007999999797903001,0.0009699999936856329,1,-0.002568527921978022,0.29909094298934846
7071.076425,-0.000699999975040555,0.0009699999936856329,0,-0.0026085713625676526,0.31569506832419947
7071.096857,-0.0010000000474974513,0.0009699999936856329,0,-0.002628592020890574,0.3239969278334698
7071.117289,-0.0006000000284984708,0.0009699999936856329,0,-0.002648612297888272,0.33229878734237417
