# -------------------------------------------------
# 
# Thou invoked Nightfall, and it answered thy plea.
# 
#   Thy Name is Pierre Maxted, 
#     and thy time is Fri Sep 16 16:34:58 2016
# 
# -------------------------------------------------
# 
# System Parameters (circular orbit):
# 
#   <Inclination>     78.240  (degree)
#   <Mass Ratio>       0.707  (dimensionless)
#   <Lagrange One>     0.536  (dimensionless)
# 
# -------------------------------------------------
# 
# Model used:
# 
#   <Flux>                  Blackbody
#   <Fractional visibility> Off
#   <Limb darkening>        quadratic
#   <Detailed reflection>   4
# 
# -------------------------------------------------
# 
# System Size (absolute units):
# 
#   <Period>        2.223e+07  (seconds)
#   <Total Mass>    3.978e+30  (kilogramm)
#   <Distance>      1.492e+11  (meter)
#   <Lagrange One>  7.992e+10  (meter)
# 
#   <Period>         257.248  (days)
#   <Total Mass>       2.000  (solar mass)
#   <Distance>       214.372  (solar radius)
#   <Lagrange One>   114.821  (solar radius)
# 
# -------------------------------------------------
# 
# Component Parameters:
#                    Primary  Secondary
#   <Max Velocity>    17.103     24.190   (km/sec)
# 
#   <Mass>             0.586      0.414   (dimensionless)
#   <Gravity>         48.031     61.591   (dimensionless)
#   <Polar Radius>     0.144      0.127   (dimensionless)
#   <Point Radius>  0.144528   0.127747   (dimensionless)
#   <Mean Radius>   0.143798   0.126998   (dimensionless)
#   <Volume>        0.012519   0.008623   (dimensionless)
# 
#   <Mass>          2.33e+30   1.65e+30   (kilogramm)
#   <Gravity>          0.336      0.430   (m kg/s^2)
#   <Polar Radius>  2.14e+10   1.89e+10   (meter)
#   <Point Radius>  2.16e+10   1.91e+10   (meter)
#   <Mean Radius>   2.15e+10   1.89e+10   (meter)
#   <Volume>        4.16e+31   2.86e+31   (cubic meter)
# 
#   <Mass>             1.172      0.828   (solar mass)
#   <Polar Radius>    30.795     27.186   (solar radius)
#   <Point Radius>    30.983     27.385   (solar radius)
#   <Mean Radius>     30.826     27.225   (solar radius)
#   <Volume>        123333.848   84948.421   (solar volumes)
# 
#   <Mean Temp.>     11500.0     8220.6   (Kelvin)
# 
# -------------------------------------------------
# 
#                    Primary  Secondary
#   <Fill Factor>      0.373      0.387   (dimensionless)
#   <Temperature>    11500.0     8180.0   (Kelvin)
#   <Asynchronicity>   1.000      1.000   (dimensionless)
#   <Albedo>           1.000      1.000   (dimensionless)
#   <Grav. Dark.>      0.250      0.250   (dimensionless)
# 
# -------------------------------------------------
# 
#   <Surface Potential Primary>        7.6612   (dimensionless)
#   <Lagrange 1 Potential>             3.2556   (dimensionless)
#   <Lagrange 2 Potential>             2.8505   (dimensionless)
#   <Surface Potential Secondary>      9.2886   (dimensionless)
#   <... in Primary frame>             6.7135   (dimensionless)
#   <Secondary eclipse begin>      --no eclipse--
#   <Secondary totality begin>     --no totality--
#   <Primary eclipse begin>        --no eclipse--
#   <Primary totality begin>       --no totality--
# 
# -------------------------------------------------
# 
# <Luminosities>:
#   Band   0:     1.13698e+15     1.98619e+14
#   Band   1:     8.22923e+14     1.77233e+14
#   Band   2:     5.09475e+14     1.38713e+14
#   Band   3:     3.72719e+14     1.12043e+14
#   Band   4:     1.95504e+14     6.89331e+13
#   Band   5:     4.58873e+13     1.95963e+13
#   Band   6:     1.86622e+13     8.51921e+12
#   Band   7:     6.14594e+12     2.97665e+12
#   Band   8:     1.15846e+15     2.06423e+14
#   Band   9:     8.97294e+14     1.82442e+14
#   Band  10:     7.05203e+14     1.66194e+14
#   Band  11:      5.0042e+14     1.37822e+14
# 
# -------------------------------------------------
# 
# Spots  (if any)
# 
# 
# -------------------------------------------------
# 
# Fit Results  (if any)
# 
# 
# -------------------------------------------------
# 
# <Normalization> at <Phase> was:
#   Band   0:     1.33575e+15            0.75
#   Band   1:     1.00024e+15            0.75
#   Band   2:     6.48225e+14            0.75
#   Band   3:     4.84784e+14            0.75
#   Band   4:     2.64445e+14            0.75
#   Band   5:     6.54849e+13            0.75
#   Band   6:     2.71818e+13            0.75
#   Band   7:      9.1227e+12            0.75
#   Band   8:     1.36504e+15            0.75
#   Band   9:     1.07984e+15            0.75
#   Band  10:     8.71461e+14            0.75
#   Band  11:     6.38278e+14            0.75
# 
# -------------------------------------------------
# 
# SEQ  PHASE  U       B       V       R       I       J       H       K       u       v       b       y     RV(Primary) RV(Secondary) 
# 
   214 -0.0360 -0.000524 -0.001034 -0.001439 -0.001401 -0.001344 -0.000780 -0.000486 -0.000199 -0.000673 -0.000948 -0.001297 -0.001505      -3.834       5.405
   215 -0.0350 -0.000522 -0.001033 -0.001439 -0.001401 -0.001345 -0.000780 -0.000486 -0.000199 -0.000671 -0.000946 -0.001297 -0.001505       -3.73       5.258
   216 -0.0340 -0.000517 -0.001029 -0.001437 -0.001398 -0.001342 -0.000776 -0.000481 -0.000194 -0.000666 -0.000943 -0.001294 -0.001502      -3.625        5.11
   217 -0.0330 -0.000510 -0.001023 -0.001431 -0.001392 -0.001335 -0.000768 -0.000472 -0.000184 -0.000659 -0.000937 -0.001289 -0.001497       -3.52       4.962
   218 -0.0320 -0.000499 -0.001015 -0.001422 -0.001382 -0.001324 -0.000755 -0.000457 -0.000169 -0.000648 -0.000929 -0.001281 -0.001489      -3.414       4.813
   219 -0.0310 -0.000488 -0.001005 -0.001412 -0.001371 -0.001312 -0.000740 -0.000442 -0.000152 -0.000636 -0.000920 -0.001272 -0.001479      -3.309       4.665
   220 -0.0300 -0.000477 -0.000997 -0.001404 -0.001361 -0.001301 -0.000727 -0.000428 -0.000137 -0.000626 -0.000912 -0.001264 -0.001470      -3.204       4.516
   221 -0.0290 -0.000459 -0.000980 -0.001380 -0.001332 -0.001265 -0.000681 -0.000377 -0.000081 -0.000605 -0.000896 -0.001245 -0.001447      -3.098       4.368
   222 -0.0280 -0.000213 -0.000711 -0.000999 -0.000877 -0.000709  0.000025  0.000391  0.000750 -0.000327 -0.000653 -0.000950 -0.001068      -2.992       4.224
   223 -0.0270  0.000266 -0.000171 -0.000270 -0.000028  0.000309  0.001286  0.001749  0.002206  0.000200 -0.000159 -0.000359 -0.000337      -2.887       4.084
   224 -0.0260  0.000892  0.000544  0.000672  0.001051  0.001585  0.002843  0.003417  0.003983  0.000879  0.000502  0.000420  0.000607      -2.781       3.947
   225 -0.0250  0.001690  0.001462  0.001853  0.002384  0.003144  0.004717  0.005414  0.006098  0.001732  0.001358  0.001417  0.001794      -2.675       3.812
   226 -0.0240  0.002570  0.002479  0.003146  0.003832  0.004825  0.006723  0.007546  0.008348  0.002666  0.002310  0.002519  0.003094      -2.568       3.676
   227 -0.0230  0.003548  0.003614  0.004577  0.005426  0.006668  0.008908  0.009863  0.010789  0.003699  0.003375  0.003747  0.004533      -2.462       3.541
   228 -0.0220  0.004474  0.004690  0.005923  0.006917  0.008386  0.010935  0.012007  0.013044  0.004672  0.004388  0.004910  0.005887      -2.356       3.403
   229 -0.0210  0.005749  0.006175  0.007771  0.008958  0.010728  0.013687  0.014916  0.016097  0.006006  0.005788  0.006513  0.007747      -2.249        3.27
   230 -0.0200  0.007129  0.007788  0.009758  0.011137  0.013216  0.016591  0.017977  0.019301  0.007441  0.007314  0.008252  0.009749      -2.143       3.136
   231 -0.0190  0.008188  0.009026  0.011278  0.012800  0.015111  0.018796  0.020299  0.021729  0.008538  0.008487  0.009586  0.011280      -2.036       2.995
   232 -0.0180  0.009506  0.010573  0.013166  0.014859  0.017449  0.021505  0.023147  0.024704  0.009901  0.009955  0.011251  0.013183      -1.929       2.855
   233 -0.0170  0.011000  0.012328  0.015304  0.017186  0.020089  0.024561  0.026358  0.028055  0.011441  0.011622  0.013140  0.015339      -1.823       2.719
   234 -0.0160  0.012104  0.013624  0.016884  0.018908  0.022044  0.026826  0.028740  0.030542  0.012580  0.012853  0.014535  0.016932      -1.716       2.573
   235 -0.0150  0.013242  0.014962  0.018506  0.020668  0.024036  0.029125  0.031153  0.033058  0.013749  0.014126  0.015973  0.018568      -1.609       2.426
   236 -0.0140  0.014641  0.016611  0.020505  0.022835  0.026487  0.031950  0.034117  0.036149  0.015186  0.015696  0.017747  0.020583      -1.502       2.282
   237 -0.0130  0.015919  0.018124  0.022314  0.024780  0.028669  0.034442  0.036721  0.038853  0.016486  0.017142  0.019371  0.022410      -1.395       2.132
   238 -0.0120  0.016974  0.019367  0.023824  0.026419  0.030526  0.036587  0.038974  0.041203  0.017569  0.018325  0.020709  0.023933      -1.288       1.979
   239 -0.0110  0.018056  0.020648  0.025371  0.028091  0.032414  0.038759  0.041251  0.043575  0.018677  0.019546  0.022087  0.025493      -1.181       1.825
   240 -0.0100  0.019206  0.022011  0.027003  0.029848  0.034388  0.041017  0.043613  0.046031  0.019847  0.020849  0.023550  0.027142      -1.074       1.669
   241 -0.0090  0.020165  0.023149  0.028363  0.031306  0.036023  0.042882  0.045561  0.048053  0.020820  0.021938  0.024772  0.028514     -0.9663       1.508
   242 -0.0080  0.021019  0.024160  0.029579  0.032618  0.037502  0.044578  0.047338  0.049902  0.021691  0.022904  0.025859  0.029742      -0.859       1.346
   243 -0.0070  0.021756  0.025032  0.030633  0.033759  0.038791  0.046064  0.048896  0.051526  0.022446  0.023735  0.026796  0.030805     -0.7517       1.185
   244 -0.0060  0.022772  0.026242  0.032059  0.035275  0.040477  0.047966  0.050874  0.053573  0.023467  0.024898  0.028092  0.032246     -0.6444        1.02
   245 -0.0050  0.023214  0.026764  0.032689  0.035956  0.041246  0.048850  0.051802  0.054540  0.023919  0.025396  0.028654  0.032882      -0.537      0.8509
   246 -0.0040  0.023783  0.027439  0.033495  0.036820  0.042214  0.049954  0.052955  0.055736  0.024495  0.026043  0.029379  0.033695     -0.4296      0.6812
   247 -0.0030  0.023901  0.027577  0.033668  0.037012  0.042437  0.050219  0.053236  0.056032  0.024619  0.026172  0.029527  0.033869     -0.3222      0.5149
   248 -0.0020  0.024464  0.028247  0.034463  0.037861  0.043385  0.051293  0.054356  0.057193  0.025188  0.026815  0.030246  0.034672     -0.2148      0.3391
   249 -0.0010  0.024843  0.028694  0.035006  0.038450  0.044053  0.052065  0.055167  0.058039  0.025577  0.027240  0.030728  0.035220     -0.1074       0.172
   250  0.0000  0.024705  0.028530  0.034812  0.038244  0.043823  0.051807  0.054898  0.057761  0.025438  0.027082  0.030551  0.035024   -8.41e-07  -4.569e-05
   251  0.0010  0.024688  0.028510  0.034782  0.038209  0.043780  0.051751  0.054838  0.057697  0.025418  0.027065  0.030529  0.034995      0.1074     -0.1688
   252  0.0020  0.024544  0.028339  0.034578  0.037988  0.043532  0.051468  0.054542  0.057388  0.025272  0.026901  0.030345  0.034788      0.2148     -0.3407
   253  0.0030  0.023966  0.027654  0.033755  0.037102  0.042535  0.050326  0.053346  0.056145  0.024684  0.026247  0.029609  0.033957      0.3222     -0.5138
   254  0.0040  0.023658  0.027286  0.033321  0.036641  0.042022  0.049747  0.052744  0.055522  0.024374  0.025893  0.029215  0.033519      0.4296     -0.6803
   255  0.0050  0.023160  0.026694  0.032611  0.035878  0.041163  0.048765  0.051716  0.054454  0.023867  0.025328  0.028579  0.032803       0.537     -0.8486
   256  0.0060  0.022552  0.025975  0.031743  0.034938  0.040102  0.047542  0.050434  0.053118  0.023246  0.024642  0.027806  0.031926      0.6444      -1.021
   257  0.0070  0.021934  0.025240  0.030869  0.034005  0.039059  0.046358  0.049199  0.051837  0.022622  0.023937  0.027017  0.031044      0.7517      -1.185
   258  0.0080  0.021146  0.024306  0.029749  0.032799  0.037703  0.044807  0.047577  0.050151  0.021820  0.023044  0.026013  0.029913       0.859      -1.349
   259  0.0090  0.020363  0.023377  0.028634  0.031599  0.036352  0.043259  0.045956  0.048465  0.021023  0.022157  0.025015  0.028788      0.9663      -1.511
   260  0.0100  0.019409  0.022245  0.027270  0.030126  0.034691  0.041351  0.043958  0.046384  0.020048  0.021077  0.023798  0.027411       1.074      -1.669
   261  0.0110  0.018014  0.020592  0.025290  0.027997  0.032299  0.038618  0.041099  0.043413  0.018630  0.019496  0.022023  0.025412       1.181      -1.825
   262  0.0120  0.016930  0.019307  0.023741  0.026325  0.030415  0.036454  0.038832  0.041054  0.017522  0.018271  0.020641  0.023849       1.288       -1.98
   263  0.0130  0.016105  0.018333  0.022561  0.025047  0.028969  0.034787  0.037083  0.039231  0.016677  0.017342  0.019593  0.022659       1.395      -2.132
   264  0.0140  0.014650  0.016611  0.020496  0.022823  0.026469  0.031927  0.034092  0.036122  0.015194  0.015698  0.017744  0.020574       1.502       -2.28
   265  0.0150  0.013337  0.015065  0.018619  0.020786  0.024163  0.029265  0.031298  0.033208  0.013846  0.014227  0.016080  0.018682       1.609      -2.424
   266  0.0160  0.012067  0.013570  0.016806  0.018818  0.021935  0.026694  0.028599  0.030394  0.012540  0.012804  0.014472  0.016853       1.716      -2.571
   267  0.0170  0.010968  0.012278  0.015231  0.017102  0.019988  0.024438  0.026228  0.027918  0.011406  0.011578  0.013082  0.015265       1.823      -2.717
   268  0.0180  0.009583  0.010650  0.013252  0.014951  0.017551  0.021623  0.023271  0.024834  0.009981  0.010030  0.011330  0.013270       1.929      -2.858
   269  0.0190  0.008402  0.009266  0.011553  0.013093  0.015434  0.019160  0.020678  0.022122  0.008756  0.008719  0.009839  0.011558       2.036      -2.998
   270  0.0200  0.007112  0.007755  0.009699  0.011065  0.013125  0.016473  0.017849  0.019164  0.007419  0.007287  0.008211  0.009690       2.143      -3.134
   271  0.0210  0.005690  0.006092  0.007652  0.008821  0.010564  0.013487  0.014703  0.015872  0.005942  0.005713  0.006418  0.007627       2.249      -3.269
   272  0.0220  0.004600  0.004819  0.006075  0.007084  0.008574  0.011155  0.012241  0.013291  0.004803  0.004512  0.005045  0.006039       2.356      -3.405
   273  0.0230  0.003501  0.003543  0.004472  0.005304  0.006520  0.008727  0.009669  0.010585  0.003647  0.003313  0.003665  0.004427       2.462       -3.54
   274  0.0240  0.002699  0.002612  0.003301  0.004000  0.005014  0.006943  0.007779  0.008594  0.002801  0.002439  0.002658  0.003248       2.568      -3.678
   275  0.0250  0.001694  0.001451  0.001819  0.002337  0.003079  0.004629  0.005318  0.005994  0.001733  0.001353  0.001399  0.001759       2.675      -3.811
   276  0.0260  0.000882  0.000514  0.000617  0.000984  0.001501  0.002737  0.003303  0.003862  0.000866  0.000479  0.000382  0.000552       2.781      -3.946
   277  0.0270  0.000332 -0.000114 -0.000214  0.000030  0.000369  0.001352  0.001818  0.002278  0.000269 -0.000101 -0.000303 -0.000282       2.887      -4.085
   278  0.0280 -0.000168 -0.000678 -0.000978 -0.000859 -0.000696  0.000032  0.000396  0.000755 -0.000282 -0.000618 -0.000921 -0.001046       2.992      -4.224
   279  0.0290 -0.000413 -0.000946 -0.001357 -0.001314 -0.001252 -0.000673 -0.000371 -0.000076 -0.000559 -0.000859 -0.001216 -0.001425       3.098      -4.368
   280  0.0300 -0.000430 -0.000963 -0.001381 -0.001343 -0.001288 -0.000720 -0.000422 -0.000132 -0.000578 -0.000874 -0.001234 -0.001448       3.204      -4.516
   281  0.0310 -0.000439 -0.000970 -0.001388 -0.001352 -0.001298 -0.000732 -0.000435 -0.000147 -0.000587 -0.000881 -0.001241 -0.001456       3.309      -4.665
   282  0.0320 -0.000449 -0.000978 -0.001397 -0.001362 -0.001310 -0.000747 -0.000451 -0.000163 -0.000597 -0.000889 -0.001249 -0.001464       3.414      -4.813
   283  0.0330 -0.000458 -0.000985 -0.001406 -0.001372 -0.001321 -0.000760 -0.000465 -0.000178 -0.000607 -0.000896 -0.001256 -0.001472        3.52      -4.962
   284  0.0340 -0.000464 -0.000990 -0.001411 -0.001377 -0.001327 -0.000768 -0.000474 -0.000188 -0.000613 -0.000900 -0.001260 -0.001477       3.625       -5.11
   285  0.0350 -0.000467 -0.000992 -0.001413 -0.001379 -0.001330 -0.000771 -0.000478 -0.000193 -0.000616 -0.000902 -0.001262 -0.001479        3.73      -5.258
   286  0.0360 -0.000467 -0.000992 -0.001411 -0.001378 -0.001328 -0.000771 -0.000478 -0.000193 -0.000616 -0.000902 -0.001261 -0.001478       3.834      -5.405
   287  0.0370 -0.000463 -0.000988 -0.001405 -0.001371 -0.001321 -0.000763 -0.000470 -0.000186 -0.000611 -0.000899 -0.001257 -0.001472       3.939      -5.553
   288  0.0380 -0.000455 -0.000980 -0.001395 -0.001359 -0.001307 -0.000749 -0.000455 -0.000170 -0.000601 -0.000892 -0.001248 -0.001461       4.043        -5.7
   289  0.0390 -0.000445 -0.000971 -0.001383 -0.001346 -0.001292 -0.000733 -0.000440 -0.000154 -0.000591 -0.000884 -0.001239 -0.001450       4.148      -5.847
   290  0.0400 -0.000448 -0.000973 -0.001385 -0.001347 -0.001294 -0.000736 -0.000443 -0.000158 -0.000593 -0.000886 -0.001240 -0.001451       4.252      -5.994
   291  0.0410 -0.000457 -0.000980 -0.001393 -0.001357 -0.001305 -0.000749 -0.000458 -0.000174 -0.000603 -0.000893 -0.001247 -0.001459       4.356      -6.141
   292  0.0420 -0.000468 -0.000989 -0.001402 -0.001368 -0.001317 -0.000765 -0.000474 -0.000192 -0.000614 -0.000901 -0.001255 -0.001468        4.46      -6.287
   293  0.0430 -0.000479 -0.000998 -0.001412 -0.001379 -0.001330 -0.000780 -0.000491 -0.000210 -0.000626 -0.000910 -0.001264 -0.001478       4.563      -6.433
   294  0.0440 -0.000488 -0.001005 -0.001419 -0.001387 -0.001339 -0.000792 -0.000504 -0.000224 -0.000634 -0.000916 -0.001270 -0.001484       4.667      -6.579
   295  0.0450 -0.000490 -0.001006 -0.001419 -0.001387 -0.001339 -0.000793 -0.000505 -0.000226 -0.000636 -0.000917 -0.001271 -0.001484        4.77      -6.724
   296  0.0460 -0.000490 -0.001005 -0.001417 -0.001385 -0.001337 -0.000791 -0.000504 -0.000225 -0.000635 -0.000917 -0.001269 -0.001482       4.873       -6.87
   297  0.0470 -0.000491 -0.001006 -0.001417 -0.001385 -0.001336 -0.000792 -0.000505 -0.000227 -0.000637 -0.000918 -0.001270 -0.001482       4.976      -7.015
   298  0.0480 -0.000482 -0.000997 -0.001405 -0.001371 -0.001321 -0.000776 -0.000489 -0.000210 -0.000626 -0.000910 -0.001260 -0.001470       5.078       -7.16
   299  0.0490 -0.000473 -0.000989 -0.001394 -0.001358 -0.001307 -0.000761 -0.000474 -0.000195 -0.000616 -0.000903 -0.001251 -0.001459       5.181      -7.304
   300  0.0500 -0.000481 -0.000995 -0.001400 -0.001365 -0.001315 -0.000772 -0.000486 -0.000208 -0.000624 -0.000909 -0.001257 -0.001465       5.283      -7.448
   301  0.0510 -0.000491 -0.001003 -0.001408 -0.001375 -0.001325 -0.000785 -0.000500 -0.000223 -0.000634 -0.000916 -0.001264 -0.001473       5.385      -7.592
   302  0.0520 -0.000501 -0.001010 -0.001416 -0.001384 -0.001336 -0.000797 -0.000514 -0.000239 -0.000644 -0.000924 -0.001271 -0.001480       5.487      -7.736
   303  0.0530 -0.000512 -0.001019 -0.001425 -0.001394 -0.001348 -0.000812 -0.000531 -0.000256 -0.000655 -0.000932 -0.001279 -0.001489       5.589      -7.879
   304  0.0540 -0.000519 -0.001024 -0.001430 -0.001400 -0.001354 -0.000820 -0.000540 -0.000267 -0.000662 -0.000937 -0.001284 -0.001494        5.69      -8.022
   305  0.0550 -0.000523 -0.001027 -0.001432 -0.001402 -0.001356 -0.000825 -0.000545 -0.000272 -0.000666 -0.000940 -0.001286 -0.001495       5.791      -8.165
   306  0.0560 -0.000522 -0.001026 -0.001429 -0.001398 -0.001352 -0.000821 -0.000542 -0.000270 -0.000665 -0.000939 -0.001284 -0.001492       5.892      -8.307
   307  0.0570 -0.000517 -0.001020 -0.001420 -0.001389 -0.001341 -0.000811 -0.000531 -0.000259 -0.000658 -0.000934 -0.001277 -0.001484       5.993      -8.449
   308  0.0580 -0.000507 -0.001010 -0.001407 -0.001373 -0.001324 -0.000793 -0.000513 -0.000241 -0.000647 -0.000926 -0.001266 -0.001471       6.094      -8.591
   309  0.0590 -0.000513 -0.001015 -0.001411 -0.001378 -0.001330 -0.000801 -0.000522 -0.000250 -0.000653 -0.000930 -0.001271 -0.001475       6.194      -8.732
   310  0.0600 -0.000522 -0.001022 -0.001419 -0.001386 -0.001339 -0.000812 -0.000535 -0.000265 -0.000662 -0.000937 -0.001277 -0.001481       6.294      -8.873
   311  0.0610 -0.000534 -0.001031 -0.001428 -0.001397 -0.001351 -0.000828 -0.000552 -0.000283 -0.000674 -0.000946 -0.001285 -0.001490       6.394      -9.014
   312  0.0620 -0.000545 -0.001039 -0.001436 -0.001407 -0.001362 -0.000842 -0.000567 -0.000300 -0.000685 -0.000954 -0.001293 -0.001499       6.493      -9.154
   313  0.0630 -0.000553 -0.001045 -0.001442 -0.001413 -0.001369 -0.000851 -0.000578 -0.000312 -0.000693 -0.000960 -0.001298 -0.001504       6.592      -9.294
   314  0.0640 -0.000556 -0.001047 -0.001443 -0.001414 -0.001370 -0.000854 -0.000581 -0.000316 -0.000696 -0.000963 -0.001299 -0.001504       6.691      -9.434
   315  0.0650 -0.000557 -0.001047 -0.001441 -0.001412 -0.001368 -0.000852 -0.000580 -0.000316 -0.000696 -0.000963 -0.001298 -0.001502        6.79      -9.573
   316  0.0660 -0.000551 -0.001041 -0.001431 -0.001400 -0.001355 -0.000839 -0.000568 -0.000303 -0.000689 -0.000957 -0.001291 -0.001493       6.888      -9.712
   317  0.0670 -0.000543 -0.001033 -0.001420 -0.001387 -0.001341 -0.000825 -0.000553 -0.000288 -0.000679 -0.000950 -0.001282 -0.001481       6.987      -9.851
   318  0.0680 -0.000552 -0.001040 -0.001427 -0.001396 -0.001350 -0.000837 -0.000567 -0.000304 -0.000689 -0.000957 -0.001288 -0.001488       7.085      -9.989
   319  0.0690 -0.000565 -0.001050 -0.001438 -0.001408 -0.001364 -0.000854 -0.000585 -0.000324 -0.000702 -0.000967 -0.001298 -0.001498       7.182      -10.13
   320  0.0700 -0.000575 -0.001058 -0.001445 -0.001416 -0.001373 -0.000867 -0.000600 -0.000339 -0.000712 -0.000975 -0.001305 -0.001505       7.279      -10.26
   321  0.0710 -0.000590 -0.001070 -0.001457 -0.001431 -0.001389 -0.000887 -0.000621 -0.000363 -0.000727 -0.000986 -0.001316 -0.001518       7.377       -10.4
   322  0.0720 -0.000596 -0.001073 -0.001460 -0.001434 -0.001393 -0.000892 -0.000628 -0.000370 -0.000733 -0.000990 -0.001319 -0.001520       7.473      -10.54
   323  0.0730 -0.000596 -0.001072 -0.001457 -0.001430 -0.001388 -0.000888 -0.000625 -0.000368 -0.000732 -0.000989 -0.001317 -0.001516        7.57      -10.67
   324  0.0740 -0.000591 -0.001067 -0.001449 -0.001420 -0.001378 -0.000879 -0.000615 -0.000358 -0.000726 -0.000985 -0.001311 -0.001508       7.666      -10.81
   325  0.0750 -0.000583 -0.001059 -0.001437 -0.001406 -0.001362 -0.000862 -0.000599 -0.000342 -0.000717 -0.000978 -0.001301 -0.001496       7.762      -10.94
   326  0.0760 -0.000584 -0.001058 -0.001434 -0.001404 -0.001359 -0.000861 -0.000598 -0.000342 -0.000717 -0.000978 -0.001300 -0.001494       7.857      -11.08
   327  0.0770 -0.000595 -0.001066 -0.001442 -0.001413 -0.001370 -0.000875 -0.000613 -0.000359 -0.000727 -0.000986 -0.001307 -0.001501       7.953      -11.21
   328  0.0780 -0.000606 -0.001074 -0.001450 -0.001422 -0.001380 -0.000888 -0.000629 -0.000376 -0.000738 -0.000994 -0.001314 -0.001509       8.048      -11.35
   329  0.0790 -0.000619 -0.001085 -0.001461 -0.001434 -0.001394 -0.000906 -0.000648 -0.000396 -0.000752 -0.001004 -0.001324 -0.001519       8.142      -11.48
   330  0.0800 -0.000629 -0.001092 -0.001467 -0.001442 -0.001402 -0.000917 -0.000660 -0.000410 -0.000761 -0.001011 -0.001330 -0.001525       8.236      -11.61
   331  0.0810 -0.000634 -0.001095 -0.001469 -0.001444 -0.001405 -0.000921 -0.000666 -0.000417 -0.000766 -0.001015 -0.001333 -0.001527        8.33      -11.75
   332  0.0820 -0.000636 -0.001096 -0.001468 -0.001442 -0.001402 -0.000921 -0.000666 -0.000418 -0.000768 -0.001016 -0.001332 -0.001525       8.424      -11.88
   333  0.0830 -0.000632 -0.001091 -0.001460 -0.001433 -0.001392 -0.000911 -0.000657 -0.000409 -0.000763 -0.001012 -0.001326 -0.001517       8.517      -12.01
   334  0.0840 -0.000628 -0.001086 -0.001452 -0.001424 -0.001383 -0.000903 -0.000649 -0.000401 -0.000758 -0.001008 -0.001320 -0.001510        8.61      -12.14
   335  0.0850 -0.000636 -0.001091 -0.001456 -0.001429 -0.001388 -0.000911 -0.000658 -0.000412 -0.000765 -0.001013 -0.001324 -0.001513       8.703      -12.27
   336  0.0860 -0.000646 -0.001099 -0.001463 -0.001436 -0.001397 -0.000922 -0.000671 -0.000427 -0.000775 -0.001020 -0.001331 -0.001520       8.795       -12.4
   337  0.0870 -0.000654 -0.001104 -0.001468 -0.001442 -0.001403 -0.000932 -0.000682 -0.000439 -0.000783 -0.001026 -0.001336 -0.001524       8.887      -12.53
   338  0.0880 -0.000667 -0.001115 -0.001478 -0.001454 -0.001416 -0.000948 -0.000700 -0.000459 -0.000796 -0.001036 -0.001345 -0.001534       8.979      -12.66
   339  0.0890 -0.000676 -0.001121 -0.001483 -0.001460 -0.001423 -0.000958 -0.000712 -0.000472 -0.000805 -0.001043 -0.001350 -0.001539        9.07      -12.79
   340  0.0900 -0.000681 -0.001123 -0.001484 -0.001461 -0.001424 -0.000961 -0.000716 -0.000477 -0.000809 -0.001046 -0.001352 -0.001540       9.161      -12.92
   341  0.0910 -0.000680 -0.001121 -0.001479 -0.001455 -0.001418 -0.000956 -0.000711 -0.000473 -0.000807 -0.001044 -0.001348 -0.001534       9.251      -13.05
   342  0.0920 -0.000673 -0.001114 -0.001468 -0.001442 -0.001403 -0.000942 -0.000697 -0.000459 -0.000799 -0.001037 -0.001339 -0.001523       9.342      -13.17
   343  0.0930 -0.000676 -0.001115 -0.001467 -0.001442 -0.001403 -0.000944 -0.000700 -0.000463 -0.000801 -0.001039 -0.001340 -0.001522       9.431       -13.3
   344  0.0940 -0.000686 -0.001122 -0.001474 -0.001449 -0.001411 -0.000955 -0.000714 -0.000478 -0.000811 -0.001047 -0.001346 -0.001529       9.521      -13.43
   345  0.0950 -0.000698 -0.001131 -0.001482 -0.001458 -0.001422 -0.000970 -0.000730 -0.000496 -0.000823 -0.001055 -0.001353 -0.001536        9.61      -13.55
   346  0.0960 -0.000706 -0.001136 -0.001487 -0.001464 -0.001428 -0.000978 -0.000740 -0.000507 -0.000830 -0.001061 -0.001358 -0.001540       9.699      -13.68
   347  0.0970 -0.000710 -0.001138 -0.001487 -0.001464 -0.001428 -0.000981 -0.000744 -0.000513 -0.000834 -0.001063 -0.001359 -0.001540       9.787       -13.8
   348  0.0980 -0.000721 -0.001146 -0.001494 -0.001472 -0.001438 -0.000994 -0.000758 -0.000528 -0.000845 -0.001071 -0.001365 -0.001547       9.875      -13.93
   349  0.0990 -0.000724 -0.001147 -0.001493 -0.001471 -0.001436 -0.000994 -0.000760 -0.000531 -0.000847 -0.001073 -0.001365 -0.001546       9.962      -14.05
   350  0.1000 -0.000719 -0.001141 -0.001483 -0.001460 -0.001424 -0.000982 -0.000748 -0.000519 -0.000841 -0.001067 -0.001358 -0.001536       10.05      -14.17
   351  0.1010 -0.000714 -0.001135 -0.001474 -0.001449 -0.001412 -0.000971 -0.000738 -0.000510 -0.000835 -0.001062 -0.001351 -0.001527       10.14      -14.29
   352  0.1020 -0.000720 -0.001139 -0.001476 -0.001452 -0.001415 -0.000978 -0.000745 -0.000519 -0.000840 -0.001067 -0.001353 -0.001529       10.22      -14.42
